usgs_commodity_code,source_file,country,world_metric_type,production_2021_raw,production_2021,production_unit,country_relationship,mineral,use_case,principal_source_country_user,principal_source_relationship_user,usgs_commodity_group,is_world_total,is_other_countries,world_total_2021,production_share_pct,is_user_principal_source
timin,world/mcs2022-timin_world.csv,Kenya,Mine production: Ilmenite,190.0,190.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Madagascar,Mine production: Ilmenite,310.0,310.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Mozambique,Mine production: Ilmenite,970.0,970.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Norway,Mine production: Ilmenite,440.0,440.0,kt,ally,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Senegal,Mine production: Ilmenite,360.0,360.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,South Africa,Mine production: Ilmenite,1000.0,1000.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Ukraine,Mine production: Ilmenite,430.0,430.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Vietnam,Mine production: Ilmenite,220.0,220.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Other countries,Mine production: Ilmenite,67.0,67.0,kt,aggregate,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,True,,,False
timin,world/mcs2022-timin_world.csv,"World total (ilmenite, rounded)",World total mine production: Ilmenite (rounded),8400.0,8400.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Australia,Mine production: rutile,200.0,200.0,kt,ally,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,India,Mine production: rutile,11.0,11.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Kenya,Mine production: rutile,71.0,71.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Madagascar,Mine production: rutile,10.0,10.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Mozambique,Mine production: rutile,9.0,9.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Senegal,Mine production: rutile,10.0,10.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Sierra Leone,Mine production: rutile,120.0,120.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,South Africa,Mine production: rutile,90.0,90.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Ukraine,Mine production: rutile,95.0,95.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Other countries,Mine production: rutile,13.0,13.0,kt,aggregate,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,True,,,False
timin,world/mcs2022-timin_world.csv,"World total (rutile, rounded)",World total mine production: rutile (rounded),630.0,630.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,"World total (ilmenite and rutile, rounded)",World total mine production: ilmentite and rutile (rounded),9000.0,9000.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,nan,nan,,,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,nan,nan,,,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,nan,nan,,,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,nan,nan,,,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
tungs,world/mcs2022-tungs_world.csv,United States,"Mine production, contained tungsten ",0,0.0,t,ally,Tungsten,primarily used to make wear-resistant metals,China,competitor,Tungsten,False,False,79000.0,0.0,False
tungs,world/mcs2022-tungs_world.csv,Austria,"Mine production, contained tungsten ",900,900.0,t,neutral,Tungsten,primarily used to make wear-resistant metals,China,competitor,Tungsten,False,False,79000.0,1.139240506329114,False
tungs,world/mcs2022-tungs_world.csv,Bolivia,"Mine production, contained tungsten ",1400,1400.0,t,neutral,Tungsten,primarily used to make wear-resistant metals,China,competitor,Tungsten,False,False,79000.0,1.7721518987341773,False
tungs,world/mcs2022-tungs_world.csv,China,"Mine production, contained tungsten ",66000,66000.0,t,competitor,Tungsten,primarily used to make wear-resistant metals,China,competitor,Tungsten,False,False,79000.0,83.54430379746836,True
tungs,world/mcs2022-tungs_world.csv,"Korea, North","Mine production, contained tungsten ",400,400.0,t,neutral,Tungsten,primarily used to make wear-resistant metals,China,competitor,Tungsten,False,False,79000.0,0.5063291139240507,False
tungs,world/mcs2022-tungs_world.csv,Portugal,"Mine production, contained tungsten ",620,620.0,t,ally,Tungsten,primarily used to make wear-resistant metals,China,competitor,Tungsten,False,False,79000.0,0.7848101265822786,False
tungs,world/mcs2022-tungs_world.csv,Russia,"Mine production, contained tungsten ",2400,2400.0,t,competitor,Tungsten,primarily used to make wear-resistant metals,China,competitor,Tungsten,False,False,79000.0,3.0379746835443036,False
tungs,world/mcs2022-tungs_world.csv,Rwanda,"Mine production, contained tungsten ",950,950.0,t,neutral,Tungsten,primarily used to make wear-resistant metals,China,competitor,Tungsten,False,False,79000.0,1.2025316455696202,False
tungs,world/mcs2022-tungs_world.csv,Spain,"Mine production, contained tungsten ",900,900.0,t,ally,Tungsten,primarily used to make wear-resistant metals,China,competitor,Tungsten,False,False,79000.0,1.139240506329114,False
tungs,world/mcs2022-tungs_world.csv,Vietnam,"Mine production, contained tungsten ",4500,4500.0,t,neutral,Tungsten,primarily used to make wear-resistant metals,China,competitor,Tungsten,False,False,79000.0,5.69620253164557,False
tungs,world/mcs2022-tungs_world.csv,Other countries,"Mine production, contained tungsten ",1200,1200.0,t,aggregate,Tungsten,primarily used to make wear-resistant metals,China,competitor,Tungsten,False,True,79000.0,1.5189873417721518,False
vanad,world/mcs2022-vanad_world.csv,United States,Mine production,0,0.0,t,ally,Vanadium,primarily used as alloying agent for iron and steel,China,competitor,,False,False,110000.0,0.0,False
vanad,world/mcs2022-vanad_world.csv,Australia,Mine production,0,0.0,t,ally,Vanadium,primarily used as alloying agent for iron and steel,China,competitor,,False,False,110000.0,0.0,False
vanad,world/mcs2022-vanad_world.csv,Brazil,Mine production,6700,6700.0,t,neutral,Vanadium,primarily used as alloying agent for iron and steel,China,competitor,,False,False,110000.0,6.090909090909091,False
vanad,world/mcs2022-vanad_world.csv,China,Mine production,73000,73000.0,t,competitor,Vanadium,primarily used as alloying agent for iron and steel,China,competitor,,False,False,110000.0,66.36363636363637,True
vanad,world/mcs2022-vanad_world.csv,Russia,Mine production,19000,19000.0,t,competitor,Vanadium,primarily used as alloying agent for iron and steel,China,competitor,,False,False,110000.0,17.272727272727273,False
vanad,world/mcs2022-vanad_world.csv,South Africa,Mine production,9100,9100.0,t,neutral,Vanadium,primarily used as alloying agent for iron and steel,China,competitor,,False,False,110000.0,8.272727272727273,False
raree,world/mcs2022-raree_world.csv,United States,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",43000,43000.0,t,ally,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,15.357142857142858,False
raree,world/mcs2022-raree_world.csv,Australia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",22000,22000.0,t,ally,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,7.857142857142857,False
raree,world/mcs2022-raree_world.csv,Brazil,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",500,500.0,t,neutral,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,0.17857142857142858,False
raree,world/mcs2022-raree_world.csv,Burma,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",26000,26000.0,t,competitor,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,9.285714285714286,False
raree,world/mcs2022-raree_world.csv,Burundi,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",100,100.0,t,neutral,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,0.03571428571428571,False
raree,world/mcs2022-raree_world.csv,Canada,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,ally,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,China,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",168000,168000.0,t,competitor,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,60.0,True
raree,world/mcs2022-raree_world.csv,Greenland,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,India,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2900,2900.0,t,neutral,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,1.0357142857142856,False
raree,world/mcs2022-raree_world.csv,Madagascar,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",3200,3200.0,t,neutral,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,1.1428571428571428,False
raree,world/mcs2022-raree_world.csv,Russia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2700,2700.0,t,competitor,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,0.9642857142857142,False
raree,world/mcs2022-raree_world.csv,South Africa,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Tanzania,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Thailand,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",8000,8000.0,t,neutral,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,2.857142857142857,False
raree,world/mcs2022-raree_world.csv,Vietnam,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",400,400.0,t,neutral,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,False,280000.0,0.14285714285714285,False
raree,world/mcs2022-raree_world.csv,Other countries,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",300,300.0,t,aggregate,Ytterbium,"used for catalysts, scintillometers, lasers, and metallurgy",China,competitor,Rare Earths,False,True,280000.0,0.10714285714285715,False
raree,world/mcs2022-raree_world.csv,United States,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",43000,43000.0,t,ally,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,15.357142857142858,False
raree,world/mcs2022-raree_world.csv,Australia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",22000,22000.0,t,ally,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,7.857142857142857,False
raree,world/mcs2022-raree_world.csv,Brazil,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",500,500.0,t,neutral,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,0.17857142857142858,False
raree,world/mcs2022-raree_world.csv,Burma,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",26000,26000.0,t,competitor,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,9.285714285714286,False
raree,world/mcs2022-raree_world.csv,Burundi,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",100,100.0,t,neutral,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,0.03571428571428571,False
raree,world/mcs2022-raree_world.csv,Canada,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,ally,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,China,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",168000,168000.0,t,competitor,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,60.0,True
raree,world/mcs2022-raree_world.csv,Greenland,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,India,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2900,2900.0,t,neutral,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,1.0357142857142856,False
raree,world/mcs2022-raree_world.csv,Madagascar,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",3200,3200.0,t,neutral,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,1.1428571428571428,False
raree,world/mcs2022-raree_world.csv,Russia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2700,2700.0,t,competitor,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,0.9642857142857142,False
raree,world/mcs2022-raree_world.csv,South Africa,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Tanzania,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Thailand,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",8000,8000.0,t,neutral,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,2.857142857142857,False
raree,world/mcs2022-raree_world.csv,Vietnam,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",400,400.0,t,neutral,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,False,280000.0,0.14285714285714285,False
raree,world/mcs2022-raree_world.csv,Other countries,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",300,300.0,t,aggregate,Yttrium,"used for ceramic, catalysts, lasers, metallurgy, and phosphors",China,competitor,Rare Earths,False,True,280000.0,0.10714285714285715,False
zinc,world/mcs2022-zinc_world.csv,United States,"Mine production, zinc content of concentrates and direct shipping ores",740,740.0,kt,ally,Zinc,primarily used in metallurgy to produce galvanized steel,China,competitor,Zinc,False,False,13000.0,5.6923076923076925,False
zinc,world/mcs2022-zinc_world.csv,Australia,"Mine production, zinc content of concentrates and direct shipping ores",1300,1300.0,kt,ally,Zinc,primarily used in metallurgy to produce galvanized steel,China,competitor,Zinc,False,False,13000.0,10.0,False
zinc,world/mcs2022-zinc_world.csv,Bolivia,"Mine production, zinc content of concentrates and direct shipping ores",490,490.0,kt,neutral,Zinc,primarily used in metallurgy to produce galvanized steel,China,competitor,Zinc,False,False,13000.0,3.769230769230769,False
zinc,world/mcs2022-zinc_world.csv,Canada,"Mine production, zinc content of concentrates and direct shipping ores",260,260.0,kt,ally,Zinc,primarily used in metallurgy to produce galvanized steel,China,competitor,Zinc,False,False,13000.0,2.0,False
zinc,world/mcs2022-zinc_world.csv,China,"Mine production, zinc content of concentrates and direct shipping ores",4200,4200.0,kt,competitor,Zinc,primarily used in metallurgy to produce galvanized steel,China,competitor,Zinc,False,False,13000.0,32.30769230769231,True
zinc,world/mcs2022-zinc_world.csv,India,"Mine production, zinc content of concentrates and direct shipping ores",810,810.0,kt,neutral,Zinc,primarily used in metallurgy to produce galvanized steel,China,competitor,Zinc,False,False,13000.0,6.230769230769231,False
zinc,world/mcs2022-zinc_world.csv,Kazakhstan,"Mine production, zinc content of concentrates and direct shipping ores",220,220.0,kt,neutral,Zinc,primarily used in metallurgy to produce galvanized steel,China,competitor,Zinc,False,False,13000.0,1.6923076923076923,False
zinc,world/mcs2022-zinc_world.csv,Mexico,"Mine production, zinc content of concentrates and direct shipping ores",720,720.0,kt,ally,Zinc,primarily used in metallurgy to produce galvanized steel,China,competitor,Zinc,False,False,13000.0,5.538461538461538,False
zinc,world/mcs2022-zinc_world.csv,Peru,"Mine production, zinc content of concentrates and direct shipping ores",1600,1600.0,kt,neutral,Zinc,primarily used in metallurgy to produce galvanized steel,China,competitor,Zinc,False,False,13000.0,12.307692307692308,False
zinc,world/mcs2022-zinc_world.csv,Russia,"Mine production, zinc content of concentrates and direct shipping ores",280,280.0,kt,competitor,Zinc,primarily used in metallurgy to produce galvanized steel,China,competitor,Zinc,False,False,13000.0,2.1538461538461537,False
zinc,world/mcs2022-zinc_world.csv,Sweden,"Mine production, zinc content of concentrates and direct shipping ores",230,230.0,kt,ally,Zinc,primarily used in metallurgy to produce galvanized steel,China,competitor,Zinc,False,False,13000.0,1.7692307692307692,False
zinc,world/mcs2022-zinc_world.csv,Other countries,"Mine production, zinc content of concentrates and direct shipping ores",2000,2000.0,kt,aggregate,Zinc,primarily used in metallurgy to produce galvanized steel,China,competitor,Zinc,False,True,13000.0,15.384615384615385,False
zirco,world/mcs2022-zirco_world.csv,United States,"Mine production, zirconium ores and zircon concentrates",30,30.0,kt,ally,Zirconium,used in the high-temperature ceramics and corrosion-resistant alloys,Australia,ally,Zirconium and Hafnium,False,False,1200.0,2.5,False
zirco,world/mcs2022-zirco_world.csv,Australia,"Mine production, zirconium ores and zircon concentrates",400,400.0,kt,ally,Zirconium,used in the high-temperature ceramics and corrosion-resistant alloys,Australia,ally,Zirconium and Hafnium,False,False,1200.0,33.33333333333333,True
zirco,world/mcs2022-zirco_world.csv,China,"Mine production, zirconium ores and zircon concentrates",140,140.0,kt,competitor,Zirconium,used in the high-temperature ceramics and corrosion-resistant alloys,Australia,ally,Zirconium and Hafnium,False,False,1200.0,11.666666666666666,False
zirco,world/mcs2022-zirco_world.csv,Indonesia,"Mine production, zirconium ores and zircon concentrates",55,55.0,kt,neutral,Zirconium,used in the high-temperature ceramics and corrosion-resistant alloys,Australia,ally,Zirconium and Hafnium,False,False,1200.0,4.583333333333333,False
zirco,world/mcs2022-zirco_world.csv,Kenya,"Mine production, zirconium ores and zircon concentrates",30,30.0,kt,neutral,Zirconium,used in the high-temperature ceramics and corrosion-resistant alloys,Australia,ally,Zirconium and Hafnium,False,False,1200.0,2.5,False
zirco,world/mcs2022-zirco_world.csv,Mozambique,"Mine production, zirconium ores and zircon concentrates",110,110.0,kt,neutral,Zirconium,used in the high-temperature ceramics and corrosion-resistant alloys,Australia,ally,Zirconium and Hafnium,False,False,1200.0,9.166666666666666,False
zirco,world/mcs2022-zirco_world.csv,Senegal,"Mine production, zirconium ores and zircon concentrates",70,70.0,kt,neutral,Zirconium,used in the high-temperature ceramics and corrosion-resistant alloys,Australia,ally,Zirconium and Hafnium,False,False,1200.0,5.833333333333333,False
zirco,world/mcs2022-zirco_world.csv,South Africa,"Mine production, zirconium ores and zircon concentrates",270,270.0,kt,neutral,Zirconium,used in the high-temperature ceramics and corrosion-resistant alloys,Australia,ally,Zirconium and Hafnium,False,False,1200.0,22.5,False
zirco,world/mcs2022-zirco_world.csv,Other countries,"Mine production, zirconium ores and zircon concentrates",110,110.0,kt,aggregate,Zirconium,used in the high-temperature ceramics and corrosion-resistant alloys,Australia,ally,Zirconium and Hafnium,False,True,1200.0,9.166666666666666,False
